397	1	APA_P02SU	1	1	1	61	0	5	1	1	13	157	
388	1	APA_P02SU	1	1	1	2	0	14	1	3	2	178	
399	1	APA_P02SU	1	1	1	60	0	3	1	1	12	156	
390	1	APA_P02SU	1	1	1	3	0	12	1	3	3	179	
401	1	APA_P02SU	1	1	1	59	0	1	1	1	11	155	
392	1	APA_P02SU	1	1	1	4	0	10	1	3	4	180	
812	1	APA_P02SU	1	1	1	58	1	9	1	1	10	154	
821	1	APA_P02SU	1	1	1	5	1	18	1	3	5	181	
1600	1	APA_P02SU	1	1	1	31	2	0	1	0	15	143	
1613	1	APA_P02SU	1	1	1	32	2	13	1	2	0	160	
1602	1	APA_P02SU	1	1	1	30	2	2	1	0	14	142	
1615	1	APA_P02SU	1	1	1	33	2	15	1	2	1	161	
1604	1	APA_P02SU	1	1	1	29	2	4	1	0	13	141	
1617	1	APA_P02SU	1	1	1	34	2	17	1	2	2	162	
1606	1	APA_P02SU	1	1	1	28	2	6	1	0	12	140	
1619	1	APA_P02SU	1	1	1	35	2	19	1	2	3	163	
1608	1	APA_P02SU	1	1	1	27	2	8	1	0	11	139	
1621	1	APA_P02SU	1	1	1	36	2	21	1	2	4	164	
1610	1	APA_P02SU	1	1	1	26	2	10	1	0	10	138	
1623	1	APA_P02SU	1	1	1	37	2	23	1	2	5	165	
1624	1	APA_P02SU	1	1	1	79	2	24	1	4	15	207	
1637	1	APA_P02SU	1	1	1	112	2	37	1	6	0	224	
1626	1	APA_P02SU	1	1	1	78	2	26	1	4	14	206	
1639	1	APA_P02SU	1	1	1	113	2	39	1	6	1	225	
1628	1	APA_P02SU	1	1	1	77	2	28	1	4	13	205	
1641	1	APA_P02SU	1	1	1	114	2	41	1	6	2	226	
1630	1	APA_P02SU	1	1	1	76	2	30	1	4	12	204	
1643	1	APA_P02SU	1	1	1	115	2	43	1	6	3	227	
1632	1	APA_P02SU	1	1	1	75	2	32	1	4	11	203	
1645	1	APA_P02SU	1	1	1	116	2	45	1	6	4	228	
1634	1	APA_P02SU	1	1	1	74	2	34	1	4	10	202	
1647	1	APA_P02SU	1	1	1	117	2	47	1	6	5	229	
373	1	APA_P02SU	1	1	1	111	0	29	1	5	15	223	
364	1	APA_P02SU	1	1	1	80	0	38	1	7	0	240	
375	1	APA_P02SU	1	1	1	110	0	27	1	5	14	222	
366	1	APA_P02SU	1	1	1	81	0	36	1	7	1	241	
377	1	APA_P02SU	1	1	1	109	0	25	1	5	13	221	
368	1	APA_P02SU	1	1	1	82	0	34	1	7	2	242	
379	1	APA_P02SU	1	1	1	108	0	23	1	5	12	220	
370	1	APA_P02SU	1	1	1	83	0	32	1	7	3	243	
381	1	APA_P02SU	1	1	1	107	0	21	1	5	11	219	
372	1	APA_P02SU	1	1	1	84	0	30	1	7	4	244	
832	1	APA_P02SU	1	1	1	106	1	29	1	5	10	218	
841	1	APA_P02SU	1	1	1	85	1	38	1	7	5	245	
1657	1	APA_P02SU	1	1	0	52	2	9	2	1	4	20	
1668	1	APA_P02SU	1	1	0	11	2	20	2	3	11	59	
1655	1	APA_P02SU	1	1	0	51	2	7	2	1	3	19	
1666	1	APA_P02SU	1	1	0	12	2	18	2	3	12	60	
1653	1	APA_P02SU	1	1	0	50	2	5	2	1	2	18	
1664	1	APA_P02SU	1	1	0	13	2	16	2	3	13	61	
1651	1	APA_P02SU	1	1	0	49	2	3	2	1	1	17	
1662	1	APA_P02SU	1	1	0	14	2	14	2	3	14	62	
1649	1	APA_P02SU	1	1	0	48	2	1	2	1	0	16	
1660	1	APA_P02SU	1	1	0	15	2	12	2	3	15	63	
362	1	APA_P02SU	1	1	0	20	0	0	2	0	4	4	
351	1	APA_P02SU	1	1	0	43	0	11	2	2	11	43	
360	1	APA_P02SU	1	1	0	19	0	2	2	0	3	3	
349	1	APA_P02SU	1	1	0	44	0	13	2	2	12	44	
358	1	APA_P02SU	1	1	0	18	0	4	2	0	2	2	
347	1	APA_P02SU	1	1	0	45	0	15	2	2	13	45	
356	1	APA_P02SU	1	1	0	17	0	6	2	0	1	1	
345	1	APA_P02SU	1	1	0	46	0	17	2	2	14	46	
354	1	APA_P02SU	1	1	0	16	0	8	2	0	0	0	
343	1	APA_P02SU	1	1	0	47	0	19	2	2	15	47	
342	1	APA_P02SU	1	1	0	68	0	20	2	4	4	68	
331	1	APA_P02SU	1	1	0	123	0	31	2	6	11	107	
340	1	APA_P02SU	1	1	0	67	0	22	2	4	3	67	
329	1	APA_P02SU	1	1	0	124	0	33	2	6	12	108	
338	1	APA_P02SU	1	1	0	66	0	24	2	4	2	66	
327	1	APA_P02SU	1	1	0	125	0	35	2	6	13	109	
336	1	APA_P02SU	1	1	0	65	0	26	2	4	1	65	
325	1	APA_P02SU	1	1	0	126	0	37	2	6	14	110	
334	1	APA_P02SU	1	1	0	64	0	28	2	4	0	64	
323	1	APA_P02SU	1	1	0	127	0	39	2	6	15	111	
1681	1	APA_P02SU	1	1	0	100	2	33	2	5	4	84	
1692	1	APA_P02SU	1	1	0	91	2	44	2	7	11	123	
1679	1	APA_P02SU	1	1	0	99	2	31	2	5	3	83	
1690	1	APA_P02SU	1	1	0	92	2	42	2	7	12	124	
1677	1	APA_P02SU	1	1	0	98	2	29	2	5	2	82	
1688	1	APA_P02SU	1	1	0	93	2	40	2	7	13	125	
1675	1	APA_P02SU	1	1	0	97	2	27	2	5	1	81	
1686	1	APA_P02SU	1	1	0	94	2	38	2	7	14	126	
1673	1	APA_P02SU	1	1	0	96	2	25	2	5	0	80	
1684	1	APA_P02SU	1	1	0	95	2	36	2	7	15	127	
850	1	APA_P02SU	1	1	0	57	1	7	2	1	9	25	
859	1	APA_P02SU	1	1	0	6	1	16	2	3	6	54	
848	1	APA_P02SU	1	1	0	56	1	5	2	1	8	24	
857	1	APA_P02SU	1	1	0	7	1	14	2	3	7	55	
846	1	APA_P02SU	1	1	0	55	1	3	2	1	7	23	
855	1	APA_P02SU	1	1	0	8	1	12	2	3	8	56	
844	1	APA_P02SU	1	1	0	54	1	1	2	1	6	22	
853	1	APA_P02SU	1	1	0	9	1	10	2	3	9	57	
